suite,case,BLOCK_SIZE,DISK_SIZE,N,PROG_SIZE,READ_SIZE,LOOKAHEAD_SIZE,bench_readed,bench_proged,bench_erased
bench_btree,bench_btree_append,4096,10485760,19,1,1,320,5042,150,0
bench_btree,bench_btree_append,16384,10485760,18,1,1,80,4817,138,0
bench_btree,bench_btree_append,512,10485760,22,1,1,2560,7271,615,1024
bench_btree,bench_btree_append,16384,10485760,21,1,1,80,5620,149,0
bench_btree,bench_btree_append,512,10485760,12,1,1,2560,2599,148,0
bench_btree,bench_btree_append,4096,10485760,22,1,1,320,5720,153,0
bench_btree,bench_btree_append,16384,10485760,12,1,1,80,2752,131,0
bench_btree,bench_btree_append,512,10485760,21,1,1,2560,3637,246,0
bench_btree,bench_btree_append,4096,10485760,21,1,1,320,5620,149,0
bench_btree,bench_btree_append,512,10485760,23,1,1,2560,5509,242,0
bench_btree,bench_btree_append,4096,10485760,16,1,1,320,4235,147,0
bench_btree,bench_btree_append,4096,10485760,23,1,1,320,6216,165,0
bench_btree,bench_btree_append,16384,10485760,15,1,1,80,3677,150,0
bench_btree,bench_btree_append,16384,10485760,22,1,1,80,5720,153,0
bench_btree,bench_btree_append,512,10485760,26,1,1,2560,9149,622,1024
bench_btree,bench_btree_append,512,10485760,16,1,1,2560,3294,199,0
bench_btree,bench_btree_append,16384,10485760,16,1,1,80,4235,147,0
bench_btree,bench_btree_append,16384,10485760,25,1,1,80,7047,147,0
bench_btree,bench_btree_append,4096,10485760,26,1,1,320,7150,153,0
bench_btree,bench_btree_append,4096,10485760,25,1,1,320,7047,147,0
bench_btree,bench_btree_append,512,10485760,25,1,1,2560,7643,401,1024
bench_btree,bench_btree_append,512,10485760,27,1,1,2560,11557,528,2560
bench_btree,bench_btree_append,4096,10485760,27,1,1,320,7671,165,0
bench_btree,bench_btree_append,4096,10485760,20,1,1,320,5144,147,0
bench_btree,bench_btree_append,16384,10485760,26,1,1,80,7150,153,0
bench_btree,bench_btree_append,16384,10485760,19,1,1,80,5042,150,0
bench_btree,bench_btree_append,512,10485760,30,1,1,2560,11386,841,2048
bench_btree,bench_btree_append,16384,10485760,29,1,1,80,8452,164,0
bench_btree,bench_btree_append,512,10485760,20,1,1,2560,7223,340,1536
bench_btree,bench_btree_append,4096,10485760,29,1,1,320,8452,164,0
bench_btree,bench_btree_append,4096,10485760,30,1,1,320,8506,160,0
bench_btree,bench_btree_append,512,10485760,29,1,1,2560,6214,299,0
bench_btree,bench_btree_append,16384,10485760,20,1,1,80,5144,147,0
bench_btree,bench_btree_append,512,10485760,31,1,1,2560,6807,290,0
bench_btree,bench_btree_append,4096,10485760,31,1,1,320,36148,2837,12288
bench_btree,bench_btree_append,4096,10485760,24,1,1,320,6695,162,0
bench_btree,bench_btree_append,16384,10485760,30,1,1,80,8528,168,0
bench_btree,bench_btree_append,512,10485760,34,1,1,2560,14192,674,1024
bench_btree,bench_btree_append,16384,10485760,23,1,1,80,6216,165,0
bench_btree,bench_btree_append,16384,10485760,33,1,1,80,9671,150,0
bench_btree,bench_btree_append,512,10485760,24,1,1,2560,5625,250,0
bench_btree,bench_btree_append,4096,10485760,33,1,1,320,4345,178,0
bench_btree,bench_btree_append,4096,10485760,34,1,1,320,5072,189,0
bench_btree,bench_btree_append,16384,10485760,24,1,1,80,6695,162,0
bench_btree,bench_btree_append,512,10485760,33,1,1,2560,9961,313,0
bench_btree,bench_btree_append,4096,10485760,35,1,1,320,5534,201,0
bench_btree,bench_btree_append,512,10485760,35,1,1,2560,13968,307,512
bench_btree,bench_btree_append,16384,10485760,34,1,1,80,10176,153,0
bench_btree,bench_btree_append,512,10485760,28,1,1,2560,4188,283,0
bench_btree,bench_btree_append,4096,10485760,28,1,1,320,8124,162,0
bench_btree,bench_btree_append,16384,10485760,27,1,1,80,7671,165,0
bench_btree,bench_btree_append,4096,10485760,37,1,1,320,6172,200,0
bench_btree,bench_btree_append,16384,10485760,37,1,1,80,11129,164,0
bench_btree,bench_btree_append,512,10485760,38,1,1,2560,9079,667,1024
bench_btree,bench_btree_append,16384,10485760,28,1,1,80,8124,162,0
bench_btree,bench_btree_append,4096,10485760,39,1,1,320,7246,216,0
bench_btree,bench_btree_append,4096,10485760,38,1,1,320,6582,204,0
bench_btree,bench_btree_append,512,10485760,37,1,1,2560,7386,442,1024
bench_btree,bench_btree_append,16384,10485760,38,1,1,80,11591,168,0
bench_btree,bench_btree_append,512,10485760,39,1,1,2560,7834,301,0
bench_btree,bench_btree_append,4096,10485760,41,1,1,320,8552,198,0
bench_btree,bench_btree_append,512,10485760,32,1,1,2560,7997,298,0
bench_btree,bench_btree_append,4096,10485760,32,1,1,320,4025,195,0
bench_btree,bench_btree_append,16384,10485760,31,1,1,80,8981,180,0
bench_btree,bench_btree_append,512,10485760,42,1,1,2560,15763,960,3072
bench_btree,bench_btree_append,16384,10485760,41,1,1,80,12673,162,0
bench_btree,bench_btree_append,16384,10485760,42,1,1,80,13116,168,0
bench_btree,bench_btree_append,512,10485760,41,1,1,2560,9670,315,0
bench_btree,bench_btree_append,4096,10485760,43,1,1,320,9741,216,0
bench_btree,bench_btree_append,4096,10485760,42,1,1,320,9002,204,0
bench_btree,bench_btree_append,16384,10485760,32,1,1,80,9429,180,0
bench_btree,bench_btree_append,4096,10485760,36,1,1,320,5668,198,0
bench_btree,bench_btree_append,512,10485760,36,1,1,2560,13252,359,1024
bench_btree,bench_btree_append,512,10485760,43,1,1,2560,12634,568,2560
bench_btree,bench_btree_append,16384,10485760,35,1,1,80,10242,165,0
bench_btree,bench_btree_append,16384,10485760,45,1,1,80,14250,180,0
bench_btree,bench_btree_append,16384,10485760,46,1,1,80,14677,186,0
bench_btree,bench_btree_append,4096,10485760,47,1,1,320,11765,231,0
bench_btree,bench_btree_append,512,10485760,46,1,1,2560,12233,716,1024
bench_btree,bench_btree_append,512,10485760,45,1,1,2560,7745,340,0
bench_btree,bench_btree_append,4096,10485760,40,1,1,320,7951,213,0
bench_btree,bench_btree_append,4096,10485760,46,1,1,320,11384,219,0
bench_btree,bench_btree_append,512,10485760,47,1,1,2560,10217,338,0
bench_btree,bench_btree_append,16384,10485760,36,1,1,80,10718,162,0
bench_btree,bench_btree_append,16384,10485760,39,1,1,80,11999,180,0
bench_btree,bench_btree_append,512,10485760,40,1,1,2560,8327,311,0
bench_btree,bench_btree_append,16384,10485760,50,1,1,80,16251,168,0
bench_btree,bench_btree_append,16384,10485760,43,1,1,80,13535,180,0
bench_btree,bench_btree_append,512,10485760,50,1,1,2560,17132,859,2048
bench_btree,bench_btree_append,4096,10485760,44,1,1,320,10443,213,0
bench_btree,bench_btree_append,16384,10485760,49,1,1,80,15896,166,0
bench_btree,bench_btree_append,4096,10485760,50,1,1,320,8223,189,0
bench_btree,bench_btree_append,512,10485760,51,1,1,2560,13314,327,0
bench_btree,bench_btree_append,512,10485760,44,1,1,2560,5071,320,0
bench_btree,bench_btree_append,16384,10485760,54,1,1,80,17453,186,0
bench_btree,bench_btree_append,512,10485760,49,1,1,2560,15758,631,2048
bench_btree,bench_btree_append,16384,10485760,40,1,1,80,12408,180,0
bench_btree,bench_btree_append,16384,10485760,47,1,1,80,15090,198,0
bench_btree,bench_btree_append,512,10485760,54,1,1,2560,13256,894,2048
bench_btree,bench_btree_append,4096,10485760,51,1,1,320,8938,199,0
bench_btree,bench_btree_append,512,10485760,55,1,1,2560,10581,341,0
bench_btree,bench_btree_append,4096,10485760,48,1,1,320,31754,3136,8192
bench_btree,bench_btree_append,16384,10485760,53,1,1,80,17033,180,0
bench_btree,bench_btree_append,4096,10485760,54,1,1,320,10268,210,0
bench_btree,bench_btree_append,512,10485760,48,1,1,2560,11585,346,0
bench_btree,bench_btree_append,16384,10485760,58,1,1,80,19079,186,0
bench_btree,bench_btree_append,512,10485760,53,1,1,2560,8069,358,0
bench_btree,bench_btree_append,4096,10485760,52,1,1,320,9434,211,0
bench_btree,bench_btree_append,512,10485760,58,1,1,2560,14064,713,1024
bench_btree,bench_btree_append,4096,10485760,45,1,1,320,11013,215,0
bench_btree,bench_btree_append,16384,10485760,51,1,1,80,16330,180,0
bench_btree,bench_btree_append,512,10485760,59,1,1,2560,17920,622,2560
bench_btree,bench_btree_append,4096,10485760,58,1,1,320,12572,208,0
bench_btree,bench_btree_append,16384,10485760,62,1,1,80,20769,201,0
bench_btree,bench_btree_append,512,10485760,57,1,1,2560,12559,498,1024
bench_btree,bench_btree_append,4096,10485760,56,1,1,320,11312,226,0
bench_btree,bench_btree_append,512,10485760,52,1,1,2560,17590,410,1024
bench_btree,bench_btree_append,512,10485760,62,1,1,2560,15994,762,1024
bench_btree,bench_btree_append,16384,10485760,55,1,1,80,17862,198,0
bench_btree,bench_btree_append,4096,10485760,49,1,1,320,7921,203,0
bench_btree,bench_btree_append,4096,10485760,62,1,1,320,14991,225,0
bench_btree,bench_btree_append,512,10485760,56,1,1,2560,12555,488,1024
bench_btree,bench_btree_append,512,10485760,63,1,1,2560,15780,532,1024
bench_btree,bench_btree_append,16384,10485760,44,1,1,80,13944,180,0
bench_btree,bench_btree_append,4096,10485760,55,1,1,320,10632,214,0
bench_btree,bench_btree_append,4096,10485760,60,1,1,320,13695,226,0
bench_btree,bench_btree_append,512,10485760,61,1,1,2560,12683,534,1024
bench_btree,bench_btree_append,16384,10485760,66,1,1,80,22356,167,0
bench_btree,bench_btree_append,16384,10485760,59,1,1,80,19495,198,0
bench_btree,bench_btree_append,4096,10485760,53,1,1,320,9746,208,0
bench_btree,bench_btree_append,512,10485760,66,1,1,2560,20954,934,2048
bench_btree,bench_btree_append,16384,10485760,57,1,1,80,18655,179,0
bench_btree,bench_btree_append,16384,10485760,48,1,1,80,15359,195,0
bench_btree,bench_btree_append,512,10485760,67,1,1,2560,19394,367,0
bench_btree,bench_btree_append,512,10485760,60,1,1,2560,8299,378,0
bench_btree,bench_btree_append,4096,10485760,64,1,1,320,15999,241,0
bench_btree,bench_btree_append,512,10485760,65,1,1,2560,18183,431,512
bench_btree,bench_btree_append,4096,10485760,66,1,1,320,12045,213,0
bench_btree,bench_btree_append,512,10485760,64,1,1,2560,14059,390,0
bench_btree,bench_btree_append,16384,10485760,70,1,1,80,23957,186,0
bench_btree,bench_btree_append,4096,10485760,59,1,1,320,12988,214,0
bench_btree,bench_btree_append,512,10485760,68,1,1,2560,24017,455,1024
bench_btree,bench_btree_append,512,10485760,70,1,1,2560,14171,758,1024
bench_btree,bench_btree_append,16384,10485760,52,1,1,80,16737,180,0
bench_btree,bench_btree_append,16384,10485760,61,1,1,80,20432,198,0
bench_btree,bench_btree_append,512,10485760,71,1,1,2560,15314,417,512
bench_btree,bench_btree_append,4096,10485760,57,1,1,320,12005,223,0
bench_btree,bench_btree_append,4096,10485760,68,1,1,320,13090,209,0
bench_btree,bench_btree_append,4096,10485760,70,1,1,320,14222,218,0
bench_btree,bench_btree_append,4096,10485760,63,1,1,320,15434,229,0
bench_btree,bench_btree_append,512,10485760,69,1,1,2560,14790,398,512
bench_btree,bench_btree_append,16384,10485760,74,1,1,80,25604,186,0
bench_btree,bench_btree_append,16384,10485760,63,1,1,80,21416,213,0
bench_btree,bench_btree_append,512,10485760,72,1,1,2560,13617,393,0
bench_btree,bench_btree_append,512,10485760,74,1,1,2560,20761,799,1536
bench_btree,bench_btree_append,512,10485760,75,1,1,2560,17082,394,0
bench_btree,bench_btree_append,16384,10485760,65,1,1,80,22066,178,0
bench_btree,bench_btree_append,4096,10485760,61,1,1,320,14401,223,0
bench_btree,bench_btree_append,4096,10485760,74,1,1,320,16851,233,0
bench_btree,bench_btree_append,16384,10485760,56,1,1,80,18517,195,0
bench_btree,bench_btree_append,16384,10485760,78,1,1,80,27276,201,0
bench_btree,bench_btree_append,4096,10485760,67,1,1,320,12389,201,0
bench_btree,bench_btree_append,512,10485760,73,1,1,2560,17433,536,1024
bench_btree,bench_btree_append,4096,10485760,72,1,1,320,15164,224,0
bench_btree,bench_btree_append,16384,10485760,67,1,1,80,22804,180,0
bench_btree,bench_btree_append,512,10485760,76,1,1,2560,20516,388,0
bench_btree,bench_btree_append,512,10485760,78,1,1,2560,20445,1050,3072
bench_btree,bench_btree_append,16384,10485760,60,1,1,80,20138,195,0
bench_btree,bench_btree_append,4096,10485760,65,1,1,320,36100,3148,8192
bench_btree,bench_btree_append,512,10485760,79,1,1,2560,14680,372,512
bench_btree,bench_btree_append,4096,10485760,71,1,1,320,14796,220,0
bench_btree,bench_btree_append,4096,10485760,78,1,1,320,19549,233,0
bench_btree,bench_btree_append,16384,10485760,69,1,1,80,23530,180,0
bench_btree,bench_btree_append,512,10485760,80,1,1,2560,11483,385,0
bench_btree,bench_btree_append,16384,10485760,82,1,1,80,28889,186,0
bench_btree,bench_btree_append,512,10485760,82,1,1,2560,16434,769,1024
bench_btree,bench_btree_append,16384,10485760,64,1,1,80,21707,210,0
bench_btree,bench_btree_append,16384,10485760,71,1,1,80,24370,198,0
bench_btree,bench_btree_append,4096,10485760,69,1,1,320,13636,221,0
bench_btree,bench_btree_append,512,10485760,83,1,1,2560,16380,394,0
bench_btree,bench_btree_append,4096,10485760,76,1,1,320,17840,224,0
bench_btree,bench_btree_append,512,10485760,77,1,1,2560,25550,472,1024
bench_btree,bench_btree_append,4096,10485760,75,1,1,320,17474,218,0
bench_btree,bench_btree_append,512,10485760,84,1,1,2560,20286,546,1024
bench_btree,bench_btree_append,4096,10485760,82,1,1,320,41652,3195,8192
bench_btree,bench_btree_append,16384,10485760,68,1,1,80,23203,180,0
bench_btree,bench_btree_append,16384,10485760,73,1,1,80,25221,179,0
bench_btree,bench_btree_append,16384,10485760,75,1,1,80,26000,198,0
bench_btree,bench_btree_append,512,10485760,86,1,1,2560,21359,803,1536
bench_btree,bench_btree_append,16384,10485760,86,1,1,80,30604,201,0
bench_btree,bench_btree_append,4096,10485760,73,1,1,320,15822,236,0
bench_btree,bench_btree_append,512,10485760,87,1,1,2560,14894,420,512
bench_btree,bench_btree_append,4096,10485760,80,1,1,320,20510,239,0
bench_btree,bench_btree_append,4096,10485760,86,1,1,320,19260,221,0
bench_btree,bench_btree_append,512,10485760,81,1,1,2560,14742,544,1024
bench_btree,bench_btree_append,512,10485760,88,1,1,2560,14064,539,1024
bench_btree,bench_btree_append,512,10485760,90,1,1,2560,18746,959,2048
bench_btree,bench_btree_append,4096,10485760,79,1,1,320,20155,235,0
bench_btree,bench_btree_append,16384,10485760,72,1,1,80,24639,195,0
bench_btree,bench_btree_append,16384,10485760,90,1,1,80,32320,201,0
bench_btree,bench_btree_append,4096,10485760,77,1,1,320,18535,236,0
bench_btree,bench_btree_append,16384,10485760,77,1,1,80,26940,198,0
bench_btree,bench_btree_append,16384,10485760,79,1,1,80,27538,213,0
bench_btree,bench_btree_append,512,10485760,91,1,1,2560,16015,404,0
bench_btree,bench_btree_append,4096,10485760,90,1,1,320,6766,230,0
bench_btree,bench_btree_append,512,10485760,92,1,1,2560,20006,575,1536
bench_btree,bench_btree_append,512,10485760,94,1,1,2560,20891,774,1024
bench_btree,bench_btree_append,512,10485760,85,1,1,2560,19577,673,2048
bench_btree,bench_btree_append,4096,10485760,84,1,1,320,18081,200,0
bench_btree,bench_btree_append,4096,10485760,81,1,1,320,21173,251,0
bench_btree,bench_btree_append,16384,10485760,76,1,1,80,26273,195,0
bench_btree,bench_btree_append,16384,10485760,94,1,1,80,34125,209,0
bench_btree,bench_btree_append,4096,10485760,83,1,1,320,17745,212,0
bench_btree,bench_btree_append,4096,10485760,94,1,1,320,9599,236,0
bench_btree,bench_btree_append,16384,10485760,83,1,1,80,29293,198,0
bench_btree,bench_btree_append,512,10485760,95,1,1,2560,23295,572,1536
bench_btree,bench_btree_append,512,10485760,96,1,1,2560,15790,430,512
bench_btree,bench_btree_append,16384,10485760,81,1,1,80,28574,184,0
bench_btree,bench_btree_append,512,10485760,98,1,1,2560,18184,774,1024
bench_btree,bench_btree_append,16384,10485760,98,1,1,80,15204,219,0
bench_btree,bench_btree_append,4096,10485760,87,1,1,320,19872,218,0
bench_btree,bench_btree_append,512,10485760,89,1,1,2560,13564,414,0
bench_btree,bench_btree_append,4096,10485760,88,1,1,320,20490,212,0
bench_btree,bench_btree_append,16384,10485760,87,1,1,80,30866,213,0
bench_btree,bench_btree_append,4096,10485760,98,1,1,320,12237,251,0
bench_btree,bench_btree_append,4096,10485760,85,1,1,320,18734,209,0
bench_btree,bench_btree_append,16384,10485760,80,1,1,80,28248,210,0
bench_btree,bench_btree_append,16384,10485760,85,1,1,80,30268,198,0
bench_btree,bench_btree_append,512,10485760,99,1,1,2560,20275,695,2048
bench_btree,bench_btree_append,4096,10485760,89,1,1,320,22852,427,4096
bench_btree,bench_btree_append,4096,10485760,91,1,1,320,7579,232,0
bench_btree,bench_btree_append,16384,10485760,89,1,1,80,32014,197,0
bench_btree,bench_btree_append,16384,10485760,91,1,1,80,32591,213,0
bench_btree,bench_btree_append,16384,10485760,102,1,1,80,17325,237,0
bench_btree,bench_btree_append,16384,10485760,84,1,1,80,29566,195,0
bench_btree,bench_btree_append,512,10485760,100,1,1,2560,13169,396,0
bench_btree,bench_btree_append,4096,10485760,102,1,1,320,9684,209,0
bench_btree,bench_btree_append,512,10485760,102,1,1,2560,23507,958,2048
bench_btree,bench_btree_append,4096,10485760,92,1,1,320,8480,218,0
bench_btree,bench_btree_append,512,10485760,93,1,1,2560,15252,408,0
bench_btree,bench_btree_append,4096,10485760,93,1,1,320,8950,224,0
bench_btree,bench_btree_append,4096,10485760,95,1,1,320,10273,233,0
bench_btree,bench_btree_append,16384,10485760,93,1,1,80,33788,213,0
bench_btree,bench_btree_append,16384,10485760,95,1,1,80,145560,11983,49152
bench_btree,bench_btree_append,16384,10485760,106,1,1,80,19974,237,0
bench_btree,bench_btree_append,16384,10485760,88,1,1,80,31576,210,0
bench_btree,bench_btree_append,512,10485760,103,1,1,2560,28630,649,3072
bench_btree,bench_btree_append,4096,10485760,106,1,1,320,11872,224,0
bench_btree,bench_btree_append,4096,10485760,96,1,1,320,11161,235,0
bench_btree,bench_btree_append,4096,10485760,99,1,1,320,32372,3179,8192
bench_btree,bench_btree_append,4096,10485760,97,1,1,320,11620,239,0
bench_btree,bench_btree_append,512,10485760,97,1,1,2560,15090,557,1024
bench_btree,bench_btree_append,512,10485760,104,1,1,2560,10260,432,0
bench_btree,bench_btree_append,16384,10485760,97,1,1,80,14520,214,0
bench_btree,bench_btree_append,16384,10485760,99,1,1,80,15841,231,0
bench_btree,bench_btree_append,16384,10485760,110,1,1,80,22672,252,0
bench_btree,bench_btree_append,16384,10485760,92,1,1,80,33330,210,0
bench_btree,bench_btree_append,512,10485760,106,1,1,2560,22088,822,1024
bench_btree,bench_btree_append,512,10485760,107,1,1,2560,24635,472,512
bench_btree,bench_btree_append,4096,10485760,100,1,1,320,8365,212,0
bench_btree,bench_btree_append,4096,10485760,110,1,1,320,14548,224,0
bench_btree,bench_btree_append,4096,10485760,103,1,1,320,10122,221,0
bench_btree,bench_btree_append,4096,10485760,101,1,1,320,8823,201,0
bench_btree,bench_btree_append,16384,10485760,103,1,1,80,18002,249,0
bench_btree,bench_btree_append,512,10485760,108,1,1,2560,24660,439,0
bench_btree,bench_btree_append,16384,10485760,101,1,1,80,16644,231,0
bench_btree,bench_btree_append,512,10485760,101,1,1,2560,16405,423,0
bench_btree,bench_btree_append,16384,10485760,114,1,1,80,24653,218,0
bench_btree,bench_btree_append,16384,10485760,96,1,1,80,14117,243,0
bench_btree,bench_btree_append,512,10485760,111,1,1,2560,31936,542,1536
bench_btree,bench_btree_append,512,10485760,110,1,1,2560,28856,816,1024
bench_btree,bench_btree_append,4096,10485760,114,1,1,320,17218,239,0
bench_btree,bench_btree_append,4096,10485760,104,1,1,320,10492,218,0
bench_btree,bench_btree_append,16384,10485760,107,1,1,80,20681,249,0
bench_btree,bench_btree_append,4096,10485760,107,1,1,320,12588,236,0
bench_btree,bench_btree_append,4096,10485760,105,1,1,320,11118,220,0
bench_btree,bench_btree_append,16384,10485760,118,1,1,80,26872,237,0
bench_btree,bench_btree_append,16384,10485760,105,1,1,80,19302,230,0
bench_btree,bench_btree_append,512,10485760,105,1,1,2560,14805,450,0
bench_btree,bench_btree_append,16384,10485760,100,1,1,80,16207,231,0
bench_btree,bench_btree_append,512,10485760,112,1,1,2560,16582,450,0
bench_btree,bench_btree_append,512,10485760,115,1,1,2560,17291,445,0
bench_btree,bench_btree_append,512,10485760,114,1,1,2560,18271,989,2048
bench_btree,bench_btree_append,4096,10485760,108,1,1,320,13231,233,0
bench_btree,bench_btree_append,16384,10485760,109,1,1,80,22081,249,0
bench_btree,bench_btree_append,4096,10485760,111,1,1,320,15301,236,0
bench_btree,bench_btree_append,16384,10485760,111,1,1,80,22944,264,0
bench_btree,bench_btree_append,512,10485760,109,1,1,2560,30600,595,1536
bench_btree,bench_btree_append,4096,10485760,118,1,1,320,14705,198,0
bench_btree,bench_btree_append,4096,10485760,109,1,1,320,13796,218,0
bench_btree,bench_btree_append,16384,10485760,122,1,1,80,29169,237,0
bench_btree,bench_btree_append,16384,10485760,104,1,1,80,18565,246,0
bench_btree,bench_btree_append,4096,10485760,112,1,1,320,15929,233,0
bench_btree,bench_btree_append,512,10485760,118,1,1,2560,29133,865,1536
bench_btree,bench_btree_append,16384,10485760,113,1,1,80,24189,229,0
bench_btree,bench_btree_append,512,10485760,119,1,1,2560,25434,514,1024
bench_btree,bench_btree_append,4096,10485760,122,1,1,320,17356,220,0
bench_btree,bench_btree_append,16384,10485760,115,1,1,80,25007,231,0
bench_btree,bench_btree_append,16384,10485760,108,1,1,80,21261,246,0
bench_btree,bench_btree_append,4096,10485760,115,1,1,320,17939,251,0
bench_btree,bench_btree_append,512,10485760,116,1,1,2560,20847,456,0
bench_btree,bench_btree_append,16384,10485760,117,1,1,80,26185,231,0
bench_btree,bench_btree_append,4096,10485760,116,1,1,320,38086,3207,8192
bench_btree,bench_btree_append,4096,10485760,113,1,1,320,16477,235,0
bench_btree,bench_btree_append,512,10485760,122,1,1,2560,24752,828,1024
bench_btree,bench_btree_append,16384,10485760,126,1,1,80,31707,252,0
bench_btree,bench_btree_append,512,10485760,113,1,1,2560,21659,597,1536
bench_btree,bench_btree_append,512,10485760,123,1,1,2560,26626,451,512
bench_btree,bench_btree_append,4096,10485760,126,1,1,320,20034,218,0
bench_btree,bench_btree_append,16384,10485760,112,1,1,80,23704,261,0
bench_btree,bench_btree_append,16384,10485760,119,1,1,80,27763,249,0
bench_btree,bench_btree_append,512,10485760,120,1,1,2560,17209,470,512
bench_btree,bench_btree_append,4096,10485760,120,1,1,320,15916,221,0
bench_btree,bench_btree_append,4096,10485760,119,1,1,320,15416,209,0
bench_btree,bench_btree_append,512,10485760,126,1,1,2560,31712,1147,3584
bench_btree,bench_btree_append,4096,10485760,117,1,1,320,14505,219,0
bench_btree,bench_btree_append,512,10485760,117,1,1,2560,26156,605,1024
bench_btree,bench_btree_append,16384,10485760,116,1,1,80,25674,231,0
bench_btree,bench_btree_append,4096,10485760,130,1,1,320,22590,237,0
bench_btree,bench_btree_append,512,10485760,127,1,1,2560,22231,503,1024
bench_btree,bench_btree_append,16384,10485760,123,1,1,80,29719,249,0
bench_btree,bench_btree_append,4096,10485760,124,1,1,320,18382,236,0
bench_btree,bench_btree_append,16384,10485760,120,1,1,80,28386,246,0
bench_btree,bench_btree_append,16384,10485760,121,1,1,80,28797,230,0
bench_btree,bench_btree_append,16384,10485760,130,1,1,80,34372,239,0
bench_btree,bench_btree_append,4096,10485760,121,1,1,320,16672,218,0
bench_btree,bench_btree_append,4096,10485760,134,1,1,320,19920,214,0
bench_btree,bench_btree_append,4096,10485760,123,1,1,320,17724,224,0
bench_btree,bench_btree_append,512,10485760,130,1,1,2560,24658,839,1024
bench_btree,bench_btree_append,512,10485760,124,1,1,2560,22974,460,0
bench_btree,bench_btree_append,16384,10485760,127,1,1,80,32540,264,0
bench_btree,bench_btree_append,4096,10485760,128,1,1,320,21094,238,0
bench_btree,bench_btree_append,16384,10485760,124,1,1,80,30497,246,0
bench_btree,bench_btree_append,16384,10485760,125,1,1,80,31075,249,0
bench_btree,bench_btree_append,512,10485760,131,1,1,2560,27639,599,1024
bench_btree,bench_btree_append,16384,10485760,134,1,1,80,37127,254,0
bench_btree,bench_btree_append,4096,10485760,125,1,1,320,19411,233,0
bench_btree,bench_btree_append,512,10485760,134,1,1,2560,23388,960,2048
bench_btree,bench_btree_append,16384,10485760,131,1,1,80,35067,251,0
bench_btree,bench_btree_append,4096,10485760,132,1,1,320,23624,253,0
bench_btree,bench_btree_append,4096,10485760,127,1,1,320,20400,224,0
bench_btree,bench_btree_append,4096,10485760,138,1,1,320,7337,216,0
bench_btree,bench_btree_append,16384,10485760,128,1,1,80,33194,263,0
bench_btree,bench_btree_append,4096,10485760,129,1,1,320,22090,235,0
bench_btree,bench_btree_append,16384,10485760,138,1,1,80,39843,254,0
bench_btree,bench_btree_append,16384,10485760,135,1,1,80,37705,266,0
bench_btree,bench_btree_append,4096,10485760,136,1,1,320,24389,675,4096
bench_btree,bench_btree_append,4096,10485760,131,1,1,320,22925,241,0
bench_btree,bench_btree_append,4096,10485760,142,1,1,320,9934,235,0
bench_btree,bench_btree_append,16384,10485760,132,1,1,80,35638,248,0
bench_btree,bench_btree_append,4096,10485760,133,1,1,320,43924,3197,8192
bench_btree,bench_btree_append,16384,10485760,142,1,1,80,42757,270,0
bench_btree,bench_btree_append,16384,10485760,139,1,1,80,40430,266,0
bench_btree,bench_btree_append,4096,10485760,140,1,1,320,8379,226,0
bench_btree,bench_btree_append,4096,10485760,135,1,1,320,20181,202,0
bench_btree,bench_btree_append,4096,10485760,146,1,1,320,12456,235,0
bench_btree,bench_btree_append,16384,10485760,136,1,1,80,38611,263,0
bench_btree,bench_btree_append,4096,10485760,137,1,1,320,7141,234,0
bench_btree,bench_btree_append,16384,10485760,146,1,1,80,45444,239,0
bench_btree,bench_btree_append,4096,10485760,144,1,1,320,11201,226,0
bench_btree,bench_btree_append,16384,10485760,150,1,1,80,27481,242,0
bench_btree,bench_btree_append,4096,10485760,148,1,1,320,13615,241,0
bench_btree,bench_btree_append,16384,10485760,154,1,1,80,29970,261,0
bench_btree,bench_btree_append,4096,10485760,152,1,1,320,10916,201,0
bench_btree,bench_btree_append,16384,10485760,158,1,1,80,32110,261,0
bench_btree,bench_btree_append,4096,10485760,156,1,1,320,13243,222,0
bench_btree,bench_btree_append,16384,10485760,162,1,1,80,34219,276,0
bench_btree,bench_btree_append,4096,10485760,160,1,1,320,15665,220,0
bench_btree,bench_btree_append,16384,10485760,166,1,1,80,35970,243,0
bench_btree,bench_btree_append,16384,10485760,143,1,1,80,43576,281,0
bench_btree,bench_btree_append,4096,10485760,139,1,1,320,7909,221,0
bench_btree,bench_btree_append,16384,10485760,147,1,1,80,46139,251,0
bench_btree,bench_btree_append,4096,10485760,143,1,1,320,10467,220,0
bench_btree,bench_btree_append,16384,10485760,151,1,1,80,28200,243,0
bench_btree,bench_btree_append,4096,10485760,147,1,1,320,13040,237,0
bench_btree,bench_btree_append,16384,10485760,155,1,1,80,30660,258,0
bench_btree,bench_btree_append,4096,10485760,150,1,1,320,34347,3212,8192
bench_btree,bench_btree_append,512,10485760,121,1,1,2560,20507,599,1024
bench_btree,bench_btree_append,512,10485760,128,1,1,2560,12796,443,0
bench_btree,bench_btree_append,16384,10485760,129,1,1,80,33761,237,0
bench_btree,bench_btree_append,4096,10485760,151,1,1,320,10774,221,0
bench_btree,bench_btree_append,16384,10485760,140,1,1,80,41377,263,0
bench_btree,bench_btree_append,512,10485760,135,1,1,2560,19286,487,512
bench_btree,bench_btree_append,16384,10485760,159,1,1,80,32558,258,0
